image_path,alt_text,caption,tags
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_83.jpg,,2014_Erywa%C5C_Katedra_%C5Bw._Grzegorza_O%C5Bwieciciela_.jpg," Cathedral of Yerevan, Churches in Armenia photographed in 2014, 2014 in Yerevan, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_84.jpg,,2014_Origami_modu%C5owe.jpg," Golden Venture, Origami swans, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_85.jpg,,2014.07.18.-16-Schwarzbach_Woellnau--Kleiner_Blaupfeil-Maennchen.jpg," Orthetrum coerulescens (male), Orthetrum in Wöllnau, Larinioides cornutus, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_86.jpg,,20150201_1316_Skispringen_Hinzenbach_Elena_Runggaldier_8340.jpg," FIS Ski Jumping World Cup Hinzenbach 2015, OMV advertisements on clothing, Elena Runggaldier, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_87.jpg,,20150518_ESC_2015_Nina_Sublatti_1991.jpg," Nina Sublatti, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_88.jpg,,20151030_Syrians_and_Iraq_refugees_arrive_at_Skala_Sykamias_Lesvos_Greece_2.jpg," Refugees from Iraq, Refugees of the Syrian Civil War, People with life jackets, Boats in Lesbos, Refugees in Lesbos, Immigration in Greece, 2015 in Lesbos, Proactiva Open Arms, Skala Sykamineas, Coasts of Lesbos, Edremit Gulf, Relations of Greece and Syria, Relations of Greece and Iraq, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_89.jpg,,2017C_cubaC_jardines_aggressorC_los_indiosC_nassau_grouper_maw_.jpg," Epinephelus striatus, Fish of Cuba, 2017 photographs of Cuba, Front views of fish, Open animal mouths, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_90.jpg,,2017C_cubaC_jardines_aggressorC_playa_bonitaC_spineyhead_blennie_.jpg," Acanthemblemaria spinosa, Fish of Cuba, 2017 photographs of Cuba, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_91.jpg,Grass snake (Natrix natrix),2017.07.17.-17-Tiefer_See_oder_Grubensee-Storkow_Mark--Ringelnatter.jpg," Natrix natrix in Germany, Storkow (Mark), July 2017 in Brandenburg, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_92.jpg,,2017.08.06.-04-Kirschgartshaeuser_Schlaege_Mannheim--Weidenjungfer-Maennchen.jpg," Chalcolestes viridis, Insects of Sandhofen, Insects with plants, Zygoptera of Germany, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_93.jpg,,2018_-_Ch%C3%A2teau_fort_de_Lourdes.jpg," Château fort de Lourdes, Dusk in France, Clouds at sunset in France, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_94.jpg,,2018_FIM_Ice_Speedway_Gladiators_World_Championship_-_GP_7_Niedermaier-5563.jpg," 2018 FIM Ice Speedway Gladiators World Championship, Cornering (motorcycle), Number 17 on racing motorcycles, 1 man with 1 motorcycle, Max Niedermaier, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_95.jpg,,2018_STM_Austria_Skibob_Hochficht_GRUBER_Sarah-2779.jpg," Österreichische Skibob Meisterschaften 2018, Snow in Upper Austria in January, Snow in Austria in January 2018, Sarah Gruber, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_96.jpg,,20180405_FIFA_Womens_World_Cup_Qualification_AUT-SRB_Kristina_Inhof_850_6519.jpg," FIFA Women's World Cup 2019 Qualification AUT-SRB, Women looking at viewer, Human head and neck, Kristina Inhof, Female people with scarves, Women smiling with teeth, 21st-century portrait photographs of standing women at bust length, Red female clothing, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_97.jpg,The chalk cliffs and coastline in the Jasmund national park. WDPA-ID: 32667,2019_-_Nationalpark_Jasmund_-_03.jpg," Coast of Nationalpark Jasmund, Forest of Nationalpark Jasmund, Jasmund Chalk Cliffs, Sassnitz photographs taken on 2018-08-10, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_98.jpg,Spherical panorama of the former Soviet submarine B-515,2020-09-16_165855_Soviet_submarine_B-515.jpg," 360° panoramas, B-515 (submarine, 1976), Submarine interiors, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_99.jpg,,2099725_FreightElevator_135wb.jpg," Alexz Johnson, Elevators in Ontario, Freight elevators, Sitting with hands clasped, Sitting women in Canada, Women facing left and looking at viewer, People of Canada in 2008, October 2008 in Ontario, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_100.jpg,"P 51XR Mustang N6WJ ""Precious Metal"" Reno Air Race 2014 photo D Ramey Logan.",25_P_51XR_Mustang_N6WJ_Precious_Metal_Reno_Air_Race_2014_photo_Don_Ramey_Logan.jpg," Reno Air Races 2014, Precious Metal (P-51XR), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_101.jpg,,28-090504-black-headed-bunting-at-first-layby.jpg," Emberiza melanocephala, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_102.jpg,,30_DoradusC_Tarantula_Nebula.jpg," Hubble images of nebulae, Tarantula Nebula, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_103.jpg,,30_St_Mary_Axe_-_The_Gherkin_from_Leadenhall_St_-_Nov_2006.jpg," 15th-century church towers in London, 30 St Mary Axe at night, Blue light, Churches in London at night, Illuminated buildings in London, Pinnacles in London, St Andrew Undershaft, November 2006 in London, 2006 in the City of London, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_104.jpg,,360_degrees_fogbow.jpg," Brocken spectres, Nature of California, Twin Peaks, San Bernardino County, California, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_105.jpg,,360-degree_Panorama_of_the_Southern_Sky_edit.jpg," 360° panoramas, Milky Way Galaxy over Chile, Night at Paranal Observatory, Zodiacal light, Panoramas of the Very Large Telescope, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_106.jpg,,3D_Printed_Hybrid_Rocket_Fuel_Grain.jpg," Hybrid rocket engines, Purdue University, 3D printed objects, Nitrous oxide, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_107.jpg,,3DO-FZ1-Console-Set.jpg," Evan Amos, Panasonic FZ-1 R.E.A.L. 3DO Interactive Multiplayer, Game consoles and electronic games on white background, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_108.jpg,,3rd_BattalionC_3rd_Marines_-_Afghanistan.jpg," 3d Bn 3d Mar 2004-05 OEF, Interceptor Body Armor in 2005, United States Navy corpsmen in the War in Afghanistan (2001–2021), Male soldiers, Desert MARPAT in 2005, Methar Lam, People in 2005, Sailors of the United States Navy, Military people on duty, Urban warfare, War in Afghanistan in April 2005, Tactical backpacks, 3rd Battalion, 3rd Marines in the War in Afghanistan (2001–14), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_109.jpg,,4-14_Marines_in_Fallujah.jpg," 4th Battalion 14th Marines in the Iraq War, Battle of Fallujah, People with weapons, M198 howitzer, U.S. Military in Camp Fallujah, Noise (acoustics), Shells in flight, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_110.jpg,,44444_%D7%D7%D7%A8%D7_%D7%A9%D7C_%D7%D7%D7_%D7%D7F_%D7%D7%D7%A8%D7%D7%D7F_%D7%D7%A6%D7%A8%D7%D7%A3_%D7%D7%A9%D7%D7_%D7%D7%D7%A7%D7%A8.jpg," Interior of David Ben Gurion's house in Sde Boker, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_111.jpg,,5-54-Mark-45-firing_edit.jpg," 5""/54 caliber Mark 45 gun firing, Forecastle of USS Benfold (DDG-65), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_112.jpg,,5000_rupiah_billC_2001_series__dateC_processedC_obverse_and_reverse.jpg," 5000 rupiah banknotes of Indonesia, Imam Bonjol, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_113.jpg,,50000_rupiah_billC_2011_revision__dateC_processedC_obverseBreverse.jpg," 50000 rupiah banknotes of Indonesia, I Gusti Ngurah Rai on banknotes, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_114.jpg,,526452-Fort_Pampus.jpg," Aerial photographs of Pampus, Aerial photographs of New Dutch Waterline, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_115.jpg,"A British 60 pounder Mk I battery in action on a cliff in Cape Helles, Gallipoli, June 1915.",60_pounder_Cape_Helles_June_1915.jpg," BL 60 pounder gun, Military postcards of the United Kingdom, World War I postcards, World War I forces of the United Kingdom at Gallipoli, World War I artillerymen, World War I photographs by Ernest Brooks, Royal Artillery in World War I, Black and white photographs of guns, Ministry of Information First World War Official Collection, Military uniforms of World War I, Royal Garrison Artillery, Cape Helles, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_116.jpg,,720th_Special_Tactics_Group_airmen_jump_20071003.jpg," 2007 in aviation in the United States, 41st Airlift Squadron (United States Air Force), 720th Special Tactics Group, Airborne units and formations of the United States, Jumping men in Florida, Lockheed C-130J Hercules of the United States Air Force, Military aircraft in flight, Military training in the United States, October 2007 in Florida, Parachuting in the United States Air Force, Exit (parachuting), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_117.jpg,,80486dx2-large.jpg," A80486DX2, Intel microprocessor dies, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_118.jpg,,82northe.jpg," Ziegler polar expedition, 1905 black and white photographs, Franz Joseph Land, Dogsleds, Anthony Fiala, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_119.jpg,,99_-_Machu_Picchu_-_Juin_2009.jpg," Views of Machu Picchu from Huayna Picchu, Sunrises of Peru, Panoramas of Machu Picchu, Panoramic photographs of sunrises, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_120.jpg,,A_360_degree_panorama_of_a_unique_cloudscape_over_La_Silla.jpg," La Silla Observatory, Sunsets of Chile, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_121.jpg,,A_big_tip_in_Galveston2.jpg," Galveston Hurricane of 1900, Effects of hurricanes in Texas, Black and white photographs of Texas, October 1900 in the United States, Griffith & Griffith, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_122.jpg,,A_Boyar_Wedding_Feast_Konstantin_MakovskyC_1883_Google_Cultural_Institute.jpg," A Boyar Wedding Feast (Konstantin Makovsky), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_123.jpg,Julia butterflies drinking the tears of Arrau turtles in Ecuador,A_butterfly_feeding_on_the_tears_of_a_turtle_in_Ecuador.jpg," Dryas iulia moderata, Unidentified Testudinidae, Nymphalidae of Ecuador, Turtles with other species, Insects with other animals, Groups of Lepidoptera mud-puddling, Nymphalidae mud-puddling, 2012 in Ecuador, Testudines of Ecuador, Thermoregulation, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_124.jpg,,A_couple_of_Tadorna_ferruginea.jpg," Tadorna ferruginea in Wisentgehege Springe, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_125.jpg,,A_fire_helicopter_with_helicopter_bucket.jpg," Aerial firefighting in California, N20PF (aircraft), Helicopter buckets in the United States, 2009 wildfires in California, Bell helicopters with helicopter bucket, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_126.jpg,,A_floral_fantasy_of_animals_and_birdsC_IndiaC_Mughal.jpg," Paintings from India in the Cleveland Museum of Art, 17th-century paintings in the Cleveland Museum of Art, Watercolors in the Cleveland Museum of Art, 17th-century paintings from India, Waq-waq tree, Fantasy works, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_127.jpg,,A_Hundred_Steeds.jpg," One Hundred Horses, Paintings of mountains, Karst topography in Guangxi, Ink and wash paintings in China, Hand scrolls from China - Qing Dynasty, Chinese literati paintings, Chinese silk, 1728 paintings, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_128.jpg,,A_Jicarilla_ManC_1904C_Edward_S._Curtis_sepia_restored.jpg," Photographs by Edward Sheriff Curtis in the Library of Congress, 1904 black and white portrait photographs of men, 20th-century black and white portrait photographs of men at half length, Jicarilla Apache, Fur clothing of Apache people, Fur fashion in 1904, Male fur headgear, Males with braids, Black and white photographs of men looking at viewer, Otter (clothing), Apache people as photographed by Edward Curtis, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_129.jpg,,A_magnificent_view_of_AG_Carinae.jpg," Carina (constellation), AG Carinae, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_130.jpg,A Meat Stall with the Holy Family Giving Alms (1551),A_Meat_Stall_with_the_Holy_Family_Giving_Alms_-_Pieter_Aertsen_-_Google_Cultural_Institute.jpg," Butcher's Stall with the Flight into Egypt by Pieter Aertsen, Dutch paintings in the North Carolina Museum of Art, Paintings by Pieter Aertsen in the North Carolina Museum of Art, 1551 paintings, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_131.jpg,,A_Minatarre_chief_0057v_edit.jpg," Bison (clothing) in art, Buffalo robes, Prints with male fur clothing, Fur blankets in art, War paint, Fur fashion in 1841, Fur clothing of Hidatsa people, Works after Karl Bodmer, Minatarree, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_132.jpg,,A_Scene_from_Troilus_and_Cressida_-_Angelica_Kauffmann.jpg," Works after Angelica Kauffmann, Engravings by Luigi Schiavonetti, Troilus and Cressida, 18th-century engravings, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_133.jpg,,A_smoky_day_at_the_Sugar_Bowl--Hupa.jpg," 1923 photographs of California, June 1923 United States photographs, Black and white photographs of California in the 1920s, Black and white photographs of topless standing men, Deer (clothing), Fog in California, Fur clothing of Hupa people, Fur fashion in 1923, History of Humboldt County, California, Hupa people, Men at work in California, Men at work in the 1920s, Native American fishing, People of the United States in 1923, People with spears, Photographs by Edward Sheriff Curtis in the Library of Congress, Trinity River (California), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_134.jpg,,A_Southern_chain_gang_c1903-restore.jpg," Chain gangs, Prisons in the United States, Striped clothing, African American history of the 1900s, Black and white photographs of the United States in the 1900s, Black and white photographs of men standing, Prisoners in the United States, Prisoner uniforms, African American men, 4 men, Southern United States, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_135.jpg,typography,A_Specimen_by_William_Caslon.jpg," Caslon, History of typography, William Caslon, 1734 texts, Cyclopaedia, Septilingual Arabic-Aramaic-Armenian-English-Greek-Hebrew-Latin signs, Letterpress printing, Typeface samples, Peshitta, Gospel of John - Chapter 3, 1734 in London, Dingbats (typesetting), Typography of the 1730s, Typography of the United Kingdom, English typography, Hebrew typography, Armenian typography, Arabic typography, Greek typography, Serto, Coptic script, Samaritan writing, Rendered texts in Gothic script, Blackletter, Uncial, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_136.jpg,,A_Wilde_time_3.jpg," 1882 Napoleon Sarony photographs of Oscar Wilde, Fur blankets, Oscar Wilde wearing fur, Fur fashion in 1882, Breeches in the 19th century, Oscar Wilde in smoking jacket, Black and white photographs of sitting men, Male pumps, 19th-century portrait photographs of sitting men at full length, Men facing right and looking right, Portrait photographs of men with books, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_137.jpg,,A_Word_of_Comfort2.jpg," 1790 caricatures of Great Britain, 1790 in England, Caricatures of Charles James Fox, Joseph Priestley in art, Richard Brinsley Sheridan, William Dent, Test Act, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_138.jpg,,A._Hamid_AriefC_c._1960.jpg," Abdul Hamid Arief, Tati Photo Studio, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_139.jpg,"A.J. Muste, anti-war activist [Central Park, New York]",A.J._MusteC_anti-war_activistC_cropped.jpg," A. J. Muste, Photographs by Bernard Gotfryd, "
